Diary Products,JACARANDA INTEGRATED AGRO INDUSTRY S.C,115547542,,,,,,,
Diary Products,ROHOBOT FARM,118101549,,,,,,,
Diary Products,SEBETA AGRO INDUSTRY PLC.,113380037,,,,,,,
Diary Product-Fattening,NUREDIN HASSEN AGRO,118959871,,,,,,,
Diary Product-Fattening,A/Z TRADING & SERVICES PLC.,1155518047,,,,,,,
Diary Product-Fattening,ASER DEVELOPMENT PLC,114665269,,,,,,,
Diary Product-Fattening,BORA MILK (YADANE AYANA INTEGRATED FARM),116554860,,,,,,,
Diary Product-Fattening,BULALA DINKITI AGRICLUTUR TRADE & INDUSTRY,114396378,,,,,,,
Diary Product-Fattening,DAIRY DEVELOPMENT ENTERPRISE,116460058,,,,,,,
Diary Product-Fattening,DARMAN FORAGE PRODUCTION AND LIVESTOCK,116618730,,,,,,,
Diary Product-Fattening,ELFORA AGRO INDUSTRIES PLC.,116450361,,,,,,,
Diary Product-Fattening,ETHIOAFLAGAT GENERAL BUSINESS SHARE,582262898,,,,,,,
Diary Product-Fattening,HIBRET DAIRY PRODUCERS MARKETING,114342169,,,,,,,
Diary Product-Fattening,JACARANDA INTEGRATED AGRO-INDUSTRY S.C,115547542,,,,,,,
Diary Product-Fattening,LONI AGRO INDUSTRY PLC,118965711,,,,,,,
Diary Product-Fattening,M.B PLC.,114667046,,,,,,,
Diary Product-Fattening,OMO VALLEY AGRO INDUSTRY PLC.,114407503,,,,,,,
Diary Product-Fattening,ROHOBOT FARM,118101549,,,,,,,
Diary Product-Fattening,SEBETA AGRO INDUSTRY PLC.,116628811,,,,,,,
Diary Product-Fattening,SUMMIT AGRO INDUSTRY PLC.,116628811,,,,,,,
Diary Product-Fattening,YEKABDI AGRO PROCESSING PLC.,116455985,,,,,,,
Flower Growers,MINAYE PLC,113728667,,,,,,,
Flower Growers,UPPER AWASH AGRO INDUSTRY ENTERPRISE (Addis,114423000,,,,,,,
Flower Growers,UPPER AWASH AGRO INDUSTRY ENTERPRISE (Head,221122688,,,,,,,
Flower Growers,A.T.L. TRADING,116627037,,,,,,,
Flower Growers,ABEBA GIDERY TRADING HOUSE,114403424,,,,,,,
Flower Growers,ABYSINIA FLOWERS,114420323,,,,,,,
Flower Growers,ADDIS FLORACOM PLC.,116639590,,,,,,,
Flower Growers,ADDIS FLOWER,113206412,,,,,,,
Flower Growers,AGRIFLORA PLC.,114670957,,,,,,,
Flower Growers,ALLIANCE FLOWERS PLC.,116607407,,,,,,,
Flower Growers,BEAUTY GREEN PLC.,116526346,,,,,,,
Flower Growers,BIYO AGRICULTURAL DEVELOPMENT ENTERPRISE,115544601,,,,,,,
Flower Growers,BLEN FLOWERS PLC.,116626821,,,,,,,
Flower Growers,BUKITO FLOWER FARM,116627299,,,,,,,
Flower Growers,CHANCHO FLOWERS PLC.,114403424,,,,,,,
Flower Growers,CONDOR FARMS PLC,115508870,,,,,,,
Flower Growers,DEGAGO AGRO INDUSTRY PLC.,115540509,,,,,,,
Flower Growers,DIRE HIGLAND FLOWER PLC.,115513525,,,,,,,
Flower Growers,DIRE INDUSTIRIES PLC.,112751254,,,,,,,
Flower Growers,DUET ENTERPRISE,115533237,,,,,,,
Flower Growers,DUGDA AGRO INDUSTRY PLC.,114343316,,,,,,,
Flower Growers,DYR BUSINESS GROUP PLC.,116186203,,,,,,,
Flower Growers,EDEN ROSE PLC.,116461445,,,,,,,
Flower Growers,ENYI GENERAL BUSINESS PLC.,113482144,,,,,,,
Flower Growers,ET HIGHLAND FLORA PRIVATE LIMITED COMPANY,114660982,,,,,,,
Flower Growers,ETHIO AGRI-CEFT,116615608,,,,,,,
Flower Growers,ETHIOPIA MAGICAL FARM PLC.,116614544,,,,,,,
Flower Growers,ETHIOPIAN MEADOWS PLC.,116632438,,,,,,,
Flower Growers,EXPEREIANCE INCORPORATED PLC.,116614113,,,,,,,
Flower Growers,EXPRESS FLORICULTURE,115529522,,,,,,,
Flower Growers,EXPRINCE IN COMPRETED PLC.,21116614113,,,,,,,
Flower Growers,FLORA AGRICULTURAL,115523581,,,,,,,
Flower Growers,FLOWERPORT CARGO,116623517,,,,,,,
Flower Growers,FREESIA ETHIOPIA PLC.,115156259,,,,,,,
Flower Growers,FRENDSHIP FLOWERS PLC.,118602293,,,,,,,
Flower Growers,GEMADRO COFFEE,116637781,,,,,,,
Flower Growers,GOLDEN ROSE,114669971,,,,,,,
Flower Growers,GOLDEN ROSE AGROFARMS PRIVATE LIMITED,118960065,,,,,,,
Flower Growers,GROENEVELD FLOWERS ETHIOPIA PLC.,464413763,,,,,,,
Flower Growers,HARVEST GENERAL TRADING,111570444,,,,,,,
Flower Growers,HOLETA ROSES PLC.,116184341,,,,,,,
Flower Growers,J. KOTHARI & CO. (ETH) LTD.,114661155,,,,,,,
Flower Growers,J.J KOTHARI & CO. PLC,114661155,,,,,,,
Flower Growers,JOYTECH,114436123,,,,,,,
Flower Growers,KARUTURI (ETHIOPIAN MEADOWS) PLC.,116513904,,,,,,,
Flower Growers,LAFTO ROSES PLC,115541483,,,,,,,
Flower Growers,LINSSEN ROSES ETHIOPIA PLC.,113205668,,,,,,,
Flower Growers,MAM TRADING PLC.,114402080,,,,,,,
Flower Growers,MEKIYA ENTERPRISE PLC.,115539237,,,,,,,
Flower Growers,MENAGESHA FLOERS PLC.,115523581,,,,,,,
Flower Growers,NATURAL FLOWER CENTER,331124111,,,,,,,
Flower Growers,OMEGA FARMS PLC.,114669273,,,,,,,
Flower Growers,RED FOX ETHIOPIA PLC.,115514966,,,,,,,
Flower Growers,ROMSADEIS PLC.,112139148,,,,,,,
Flower Growers,ROSE ETHIOPIA PLC,116625404,,,,,,,
Flower Growers,ROSE SHARON PLC,112130598,,,,,,,
Flower Growers,SARON ROSE AGRO FARM PLC.,116625551,,,,,,,
Flower Growers,SELAM FLOWER PLC.,115502989,,,,,,,
Flower Growers,SHEBA FLOWER PLC.,116530398,,,,,,,
Flower Growers,SIET AGRO PLC.,115533684,,,,,,,
Flower Growers,SPIRIT P.L.C,113715479,,,,,,,
Flower Growers,SUMMIT AGRO INDUSTRY PLC.,116604874,,,,,,,
Flower Growers,SUPRA FLORITECH PLC.,116628700,,,,,,,
Flower Growers,TADAM TRADE ORGANIZATION PLC.,115513380,,,,,,,
Flower Growers,TINOW BUSINESS S.CO,113720111,,,,,,,
Flower Growers,WAJAG TRADING ETHIOPIA PLC.,116631663,,,,,,,
Flower Growers,YEWONDWESSEN BELETE ABEBEB,114670957,,,,,,,
Flower Growers,ZK FLOWER PLC.,6610798,,,,,,,
Forestry Development,ETHIOPIAN FRUIT & VEGETABLE MARKETING S.C,115517005,,,,,,,
Forestry Development,HORIZON PLANTATIONS PLC,113698029,,,,,,,
Forestry Development,UPPER AWASH AGRO INDUSTRY ENTERPRISE,221122688,,,,,,,
Forestry Development,ABDULJELIL MOHAMMED OMAR TRADING,111110388,,,,,,,
Forestry Development,A/Z TRADING & SERVICES PLC.,1155518047,,,,,,,
Forestry Development,AFRICA JUICE TIBILA SHARE COMAPANY,118402029,,,,,,,
Forestry Development,AKIRMA AGRISERVICES,116620238,,,,,,,
Forestry Development,ALMETA IMPEX PLC.,115534222,,,,,,,
Forestry Development,AMARD INDUSTRY PLC.,112754395,,,,,,,
Forestry Development,BIS VEGETABLE & FRUITS AGRO-INDUSTRY S.C,118102124,,,,,,,
Forestry Development,COFFEE PLANTATION DEVELOPMENT ENTERPRISE,114670688,,,,,,,
Forestry Development,ETHIO AGRI-CEFT,116615608,,,,,,,
Forestry Development,ETHIO FLORA PLC.,114660982,,,,,,,
Forestry Development,ETHIOF FALCON TRADING,111117722,,,,,,,
Forestry Development,ETHIOPIAN SEED ENTERPRISE,116612266,,,,,,,
Forestry Development,FLOWERPORT CARGO,116623517,,,,,,,
Forestry Development,FRUITS,112754395,,,,,,,
Forestry Development,GALLOB REAL ESTATE DEVELOPMENT,912151260,,,,,,,
Forestry Development,GEMADRO COFFEE,116637781,,,,,,,
Forestry Development,GIMP GENERAL TRADING,116600265,,,,,,,
Forestry Development,GOJEB AGRICULTURAL DEVELOPMENT,471129869,,,,,,,
Forestry Development,HARVEST GENERAL TRADING,111570444,,,,,,,
Forestry Development,Hawassa GREEN WOOD PLC.,115528900,,,,,,,
Forestry Development,ICON GROUP,115505292,,,,,,,
Forestry Development,JHON EAT FRUIT,344405912,,,,,,,
Forestry Development,JITTU HORTICULTURE PLC,116189313,,,,,,,
Forestry Development,MENBE FRUIT AND VEGETABLE,256662926,,,,,,,
Forestry Development,NUREDIN HASSEN KENFELA,115547316,,,,,,,
Forestry Development,RED SPECKLED ETHIOPIA TRADING ENTERPRISE,114663107,,,,,,,
Forestry Development,SAS PROMOTION PLC.,114167505,,,,,,,
Forestry Development,SEGEL GENERAL TRADING PLC.,111571660,,,,,,,
Forestry Development,SPARK AGRICULTURAL & TRADE PLC.,115531720,,,,,,,
Forestry Development,TEPPO AGRICULTURAL & TRADE PLC.,115515179,,,,,,,
Forestry Development,TERRA PLC.,114654321,,,,,,,
Forestry Development,WAJAG TRADING ETHIOPIAN,116631363,,,,,,,
Forestry Development,ZELEKE AGRICULTURAL MECHANIZATION (Bahir Dar),582220880,,,,,,,
Forestry Development,ZELEKE AGRICULTURAL MECHANIZATION (Kobo),333341115,,,,,,,
Government Office ,amhara regional state agricultural research institute,582206400,,,,,,,
Government Office ,Amhara police commission,582201327,,,,,,,
Government Office ,Benishangul gumuz Regional state police commission,577752875,,,,,,,
Government Office ,DIRE DAWA ADMINISTRATION HEALTH BUREAU,112330,,,,,,,
Government Office ,ETHIOPIAN FIRE AND SECURITY PLC,116624682,,,,,,,
Government Office ,Ethiopian institute of Agricultural Research,116460380,,,,,,,
Government Office ,ETHIOPIAN SOMALI REGIONAL STATE BUREAU OF,257752617,,,,,,,
Government Office ,ETHIOPIAN SOMALI REGIONAL STATE CIVIL SERVICE,257753763,,,,,,,
Government Office ,ETHIOPIAN SOMALI REGIONAL STATE EDUCATION,257553585,,,,,,,
Government Office ,Ethiopian Somali regional state irrigation and basin de..,257753595,,,,,,,
Government Office ,"ETHIOPIAN SOMALI REGIONAL STATE LIVESTOCK,",257753584,,,,,,,
Government Office ,SOUTH WATER WORKS CONSTRUCTION ENTERPRISE,462210021,,,,,,,
Government Office ,The benishangul gumuz Regional state Bureau of,577750211,,,,,,,
Government Office ,THE GAMBELA PEOPLE NATIONAL REGIONAL STATE,475510035,,,,,,,
Government Office ,THE GAMBELA PEOPLENATIONAL REGIONAL,475510138,,,,,,,
Government Office ,THE GAMBELA PEOPLENATIONAL REGIONAL,475510686,,,,,,,
Government Office ,THE GAMBELA PEOPLENATIONAL REGIONALSTATE,475510125,,,,,,,
Government Office ,A.A CITY GOVERNMENT MILINIUME SECRATERIAT,111570803,,,,,,,
Government Office ,ABATTOIRS ENTERPRISES,114667519,,,,,,,
Government Office ,ABATTOIRS ENTERPRISES,114667519,,,,,,,
Government Office ,ABDIR KEBELE ADMINISTRATION,256668962,,,,,,,
Government Office ,ADAMA CITY ADMINISTRATION POLICE LEADER,221126448,,,,,,,
Government Office ,ADAMA CITY ADMINISTRATION POLICE LEADER,221126448,,,,,,,
Government Office ,ADAMA CITY MAYOR OFFICE,221112061,,,,,,,
Government Office ,ADAMA CITY TRADE & INDUSTRY,221111112,,,,,,,
Government Office ,ADAMA FINANCE & COMMUNICATION DEVELOPMENT,221115862,,,,,,,
Government Office ,ADAMA LABOR & SOCIAL AFFAIRS,221112530,,,,,,,
Government Office ,ADAMA METROLOGICAL BRANCH,221116174,,,,,,,
Government Office ,ADAMA TOWN GENERAL ASSOCIATION,221112999,,,,,,,
Government Office ,ADAMA WERDA ADVERTISING AND PR OFFICE,221112169,,,,,,,
Government Office ,ADAMA WERDA WOMENS AFFAIRS,221127729,,,,,,,
Government Office ,ADAMA WEREDA ADMINISTRATION,221120470,,,,,,,
Government Office ,ADAMA WEREDA ADVERTISING AND PROMOTION,221124655,,,,,,,
Government Office ,ADAMA WEREDA FINANCE AND ECONOMY,221112169,,,,,,,
Government Office ,ADAMA WEREDA WOMEN,221127729,,,,,,,
Government Office ,ADAMA WOMEN &CHILDREN,221112405,,,,,,,
Government Office ,ADDIS ABABA ATHLETICS FEDERATION,111560306,,,,,,,
Government Office ,ADDIS ABABA CITY ADMINISTRATION,111563336,,,,,,,
Government Office ,ADDIS ABABA CITY COURT,115531799,,,,,,,
Government Office ,ADDIS ABABA CITY INVESTMENT,111578805,,,,,,,
Government Office ,ADDIS ABABA FOOTBALL FEDERATION,111563044,,,,,,,
Government Office ,ADDIS ABABA POLICE COMMISSION,111560115,,,,,,,
Government Office ,ADDIS ABABA TOURISM COMMISSION,111572862,,,,,,,
Government Office ,ADDIS ABABA TRANSPORT BRANCH OFFICE,116614690,,,,,,,
Government Office ,ADDIS ABABA YOUTH & SPORT COMMISSION,111566329,,,,,,,
Government Office ,ADMINISTRATION AND SECURITY AFFAIRS,256666951,,,,,,,
Government Office ,ADMINISTRATION OF SOUTH EAST ZONE,0,,,,,,,
Government Office ,Afar N/R/S justice bureau,336660152,,,,,,,
Government Office ,AGARO TOWN YOUTH SPORT OFFICE,472214239,,,,,,,
Government Office ,AGENCY FOR GOVERNMENT HOUSES,,,,,,,,
Government Office ,AGRICULTURAL INPUT SUPPLY ENTERPRISE,,,,,,,,
Government Office ,AGRICULTURAL INPUT SUPPLY ENTERPRISE,,,,,,,,
Government Office ,AGRICULTURAL MARKETING & INPUT SECTOR,,,,,,,,
Government Office ,AMHARA ADMINISTRATION AND SECURITY AFFAIRS,,,,,,,,
Government Office ,AMHARA DEVELOPMENT ASSOCIATION,,,,,,,,
Government Office ,AMHARA REGION HEALTH BUREAU,,,,,,,,
Government Office ,AMHARA REGION PRISON ADMINISTRATION,,,,,,,,
Government Office ,AMHARA REGION STATE ETHICS & ANTICORRUPTION COMMISSION.,,,,,,,,
Government Office ,AMHARA REGION URBAN DVE. AND CONSTRACTION,,,,,,,,
Government Office ,AMHARA REGIONAL STATE ETHICS & ANTICORRUPTION COMMISSI..,,,,,,,,
Government Office ,Amhara regional state water work office,,,,,,,,
Government Office ,AMHARA REGIONAL STATE WORK & URBAN DEVELOPMENT OFFICE,,,,,,,,
Government Office ,AMHARA REGIONAL STATE REVENUE AUTHORITY,,,,,,,,
Government Office ,AMHARA REGIONAL STATE SUPREME COURT,,,,,,,,
Government Office ,AMHARA REGIONAL STATE YOUTH AND SPORT,,,,,,,,
Government Office ,AMHARA REGIONAL TRADE AND INDUSTRY,,,,,,,,
Government Office ,AMHARA RURAL ENERGY AND MINES RD & PA,,,,,,,,
Government Office ,AMHARA RURAL ROADS AUTHORITY,,,,,,,,
Government Office ,AMHARA WATER WORK CONSTRUCTION,,,,,,,,
Government Office ,ANBESSA CITY BUS SERVICE ENTERPRISE,,,,,,,,
Government Office ,ANRS BYREAU OF WATER RESOURCE DEVELOPMENT,,,,,,,,
Government Office ,ARADA SUB CITY HOUSING DEVELOPMENT PROJECT,,,,,,,,
Government Office ,ARIS-BALE RURAL DEVELOPMENT PROJECT,,,,,,,,
Government Office ,AUDIT SERVICE CORPORATION,,,,,,,,
Government Office ,AWEDAY CITY ADMINISTRATION,,,,,,,,
Government Office ,BAHIR DAR SOCIAL SECURITY AUTHORITY,,,,,,,,
Government Office ,BAHIR DAR ZURIA EDUCATION OFFICE,,,,,,,,
Government Office ,BAHIR DAR ZURIA EDUCATION OFFICE,,,,,,,,
Government Office ,BAHIRDAR CITY ADMINISTRATION CAPACITYBULDING OFFICE ,,,,,,,,
Government Office ,BAHIRDAR CITY ADMINISTRATION WOMEN'S AFFAIRS,,,,,,,,
Government Office ,BAHIRDAR INFORMATION OFFICE,,,,,,,,
Government Office ,BAHIRDAR METROLOGY OFFICE,,,,,,,,
Government Office ,BAHIRDAR PRISON ADMINISTRATION,,,,,,,,
Government Office ,BEARO OF INFORMATION MEKELLE,,,,,,,,
Government Office ,BENISHANGUL GUMUZ REGIONAL STATE BENISHANGUL GUMUZ REGIONAL STATE ,,,,,,,,
Government Office ,BLUESTAR INVESTMENT PLC,,,,,,,,
Government Office ,BOARD OF FINANCE &ECONOMIC,,,,,,,,
Government Office ,BUREAU OF AGRICULTURE & RURAL DVELOPMENT,,,,,,,,
Government Office ,BUREAU OF FINANCE AND ECONOMIC,,,,,,,,
Government Office ,BUREAU OF LABOR & SOCIAL AFFAIRS,,,,,,,,
Government Office ,BUREAU OF TRADE INDUSTRIES (Nazareth),,,,,,,,
Government Office ,CAPACITY BUILDING,,,,,,,,
Government Office ,CAPACITY BUILDING,,,,,,,,
Government Office ,CAPACITY BUILDING (AWASSA),,,,,,,,
Government Office ,CAPACITY BUILDING (DESSIE),,,,,,,,
Government Office ,CAPACITY BUILDING BUREAU,,,,,,,,
Government Office ,CAPACITY BUILDING BUREAU OFFICE (JIMMA),,,,,,,,
Government Office ,CENTERAL STASTIC AGENCY,,,,,,,,
Government Office ,CENTERAL STATISTICAL AGENCY,,,,,,,,
Government Office ,CENTERAL STATISTICAL AGENCY,,,,,,,,
Government Office ,CENTERAL STATISTICAL AGENCY,,,,,,,,
Government Office ,CENTERAL STATISTICAL AGENCY,,,,,,,,
Government Office ,CENTRAL STATSTICS AGENCY,,,,,,,,
Government Office ,CINEMA HOUSES ADMINISTRATION ENTER PRISE,,,,,,,,
Government Office ,CITY GOVERNMENT OF A.A OFFICE OF THE MAYOR,,,,,,,,
Government Office ,CITY GOVERNMENT OF ADDIS ABABA HIV/AIDS PREVENTATION AN.,,,,,,,,
Government Office ,CITY GOVERNMENT OF ADDIS ABABA HOUSING AGENCY,,,,,,,,
Government Office ,CITY MANAGER,,,,,,,,
Government Office ,CITY OF AWASSA MORE AND SMALL ENTERPRISE,,,,,,,,
Government Office ,CIVIL SERVICE COMISSION,,,,,,,,
Government Office ,CIVIL SERVICE COMMISSION,,,,,,,,
Government Office ,CODE ENFORCEMENT,,,,,,,,
Government Office ,COFCOP (COAL PHOSPHATE FERTILIZER COMPLEX PROJECT,,,,,,,,
Government Office ,CONVENTION HALLS COMPLEX OF GALMA ABBA GADA,,,,,,,,
Government Office ,COOPERATIVE AGENCY,,,,,,,,
Government Office ,COOPERATIVE PROMOTION AGENCY,,,,,,,,
Government Office ,COOPERATIVE PROMOTION OFFICE,,,,,,,,
Government Office ,CULTURE AND ART SOCIETY OF ETHIOPIA,,,,,,,,
Government Office ,CULTURE OF INFORMATION BUREAU,,,,,,,,
Government Office ,"CULTURE, TOURISM, LABOR & SOCIAL AFFAIRS Office",,,,,,,,
Government Office ,D/DAWA COFFEE INSPECTION & AUCTION,,,,,,,,
Government Office ,D/DAWA HOUSING DEVELOPMENT PROJECT AGENCY,,,,,,,,
Government Office ,D/DAWA TAX AUTHORITY,,,,,,,,
Government Office ,DEPRTENT OF JSTCS,,,,,,,,
Government Office ,DESSIE ADMINISTTRATION SECRETARY & JUSTICS OFFICE,,,,,,,,
Government Office ,DESSIE CITY COUNCIL,,,,,,,,
Government Office ,DESSIE KETEMA ADMINISTRATION,,,,,,,,
Government Office ,DESSIE KETEMA MINISTER OF REVENUE,,,,,,,,
Government Office ,DESSIE KETEMA WOMEN AFFAIRS,,,,,,,,
Government Office ,DESSIE TOWN WATER SUPPLY,,,,,,,,
Government Office ,DIREDAWA ADMINISTRATION FINANCE AND ECONOMIC DEVELOP,,,,,,,,
Government Office ,DIRE DAWA DEPUTY MAYOR,,,,,,,,
Government Office ,DIRE DAWA KEBELE 07 PROV. ADMINISTRATION OFFICE,,,,,,,,
Government Office ,DIRE DAWA LEGAR CUSTOMS,,,,,,,,
Government Office ,DIRE DAWA OFFICE AUDITOR GENERAL,,,,,,,,
Government Office ,DIRE DAWA PUBLIC LIBARARY,,,,,,,,
Government Office ,DIRE DAWA WOMENS,,,,,,,,
Government Office ,DIRE MACRO FINACE INISTITUTION,,,,,,,,
Government Office ,DIREDAWA ADMINISTRATION COMMUNICATION AFFAIRS BUREAU,,,,,,,,
Government Office ,DIREDAWA ADMINISTRATION CONSTRUCTION AND MUNICIPAL SER,,,,,,,,
Government Office ,DIRE-DAWA CAPACITY BUILDING (HARAR),,,,,,,,
Government Office ,DISASTER PREVENTATION & PREPARDNESS AGENCY,,,,,,,,
Government Office ,DISASTER PREVENTATION AND PREPARDNESS AGENCY,,,,,,,,
Government Office ,DOCUMENTS AUTHETICATION AND REGISTRATION OFFICE,,,,,,,,
Government Office ,DRUG ADMINISTRATION AND CONTROL AUTHORITY OF ETHIOPIA,,,,,,,,
Government Office ,E/HARAR YOUTH AND SPORT OFFICE,,,,,,,,
Government Office ,EASERN HARARGE ZONE HEALTH OFFICE,,,,,,,,
Government Office ,EAST HARAR HIGH COURT,,,,,,,,
Government Office ,EAST HARAR REVENU BUREAU,,,,,,,,
Government Office ,EAST HARARGE TRADE INDUSRY AND TRANSPORT OFFICE,,,,,,,,
Government Office ,EAST SHEWA PUBLIC MOBILIZATION SOCIAL LABOR AFFAIRS,,,,,,,,
Government Office ,EAST SHEWA WATER RESOURCES,,,,,,,,
Government Office ,EAST SHEWA WORK AND URBAN DEVELOPMENT,,,,,,,,
Government Office ,EAST SHOA PUBLIC RELATION OFFICE,,,,,,,,
Government Office ,EAST SHOWA CULTURE AND TOURISM,,,,,,,,
Government Office ,EAST SHOWA JUSTICE DEPARTMENT PROSECUTION,,,,,,,,
Government Office ,EAST SHOWA WOMEN,,,,,,,,
Government Office ,EAST SHOWA ZONE ] ADMINISTRATION,,,,,,,,
Government Office ,EAST SHOWA ZONE POLICE,,,,,,,,
Government Office ,EAST SHOWA ZONE ADMINISTRATION & SECURTY,,,,,,,,
Government Office ,EASTERN AFRICA POWER POOL,,,,,,,,
Government Office ,EASTERN HARERGI BUILDING,,,,,,,,
Government Office ,EDUCATION OFFICE,,,,,,,,
Government Office ,EEPCO SERVICE CENTER1,,,,,,,,
Government Office ,EHTIOPIAN PETROLEUM ENTERPRISE,,,,,,,,
Government Office ,EMERGENCY FOOD SECURITY RESERVE ADMINISTRATION,,,,,,,,
Government Office ,EMERGENCY HOUSING SUB PROJECT,,,,,,,,
Government Office ,ENGINEERING CAPACITY BUILDING PROGRAM,,,,,,,,
Government Office ,ENVIRONMENTAL PROTECTION AUTHORITY OF A.A,,,,,,,,
Government Office ,ENVIRONMENTAL PROTECTION AUTHORITY,,,,,,,,
Government Office ,ETHIO TELECOM,,,,,,,,
Government Office ,ETHIOPIA CUSTOMS AUTHORITY,,,,,,,,
Government Office ,ETHIOPIA ELECTRIC POWER CORPORATION,,,,,,,,
Government Office ,ETHIOPIA ELECTRIC POWER CORPORATION,,,,,,,,
Government Office ,ETHIOPIA ELECTRIC POWER CORPORATION,,,,,,,,
Government Office ,ETHIOPIA ELECTRIC POWER CORPORATION,,,,,,,,
Government Office ,ETHIOPIA EMPLOYERS FEDERATION,,,,,,,,
Government Office ,ETHIOPIA MANAGEMENT INISTITUTION,,,,,,,,
Government Office ,ETHIOPIA NATIONAL RADIATION PROTECTIONAUTHORITY,,,,,,,,
Government Office ,ETHIOPIA QUALITY AND STANDERDS AUTHORITY,,,,,,,,
Government Office ,ETHIOPIAN AIRPORTS ENTERPRISE,,,,,,,,
Government Office ,ETHIOPIAN ATHLETICS FEDERATION,,,,,,,,
Government Office ,ETHIOPIAN BADMINATION FEDERATION,,,,,,,,
Government Office ,ETHIOPIAN BOXING FEDERATION,,,,,,,,
Government Office ,ETHIOPIAN BROADCASTING AGENCY,,,,,,,,
Government Office ,ETHIOPIAN CIVIL AVATION AUTHORITY,,,,,,,,
Government Office ,ETHIOPIAN CONFERENCE CENTER,,,,,,,,
Government Office ,ETHIOPIAN CYCLING FEDERATION,,,,,,,,
Government Office ,ETHIOPIAN ECONOMIC ASSOCIATION,,,,,,,,
Government Office ,ETHIOPIAN ICT DEVELOPMENT AGENCY,,,,,,,,
Government Office ,ETHIOPIAN INFORMATION AND COMMINICATION TECHNOLOGY DEVE,,,,,,,,
Government Office ,ETHIOPIAN INTELLECTUAL PROPERTY OFFICE,,,,,,,,
Government Office ,ETHIOPIAN INTERNATIONAL INSTITUTE FOR PEACE AND DEVELOP,,,,,,,,
Government Office ,ETHIOPIAN INVESTMENT AGENCY,,,,,,,,
Government Office ,ETHIOPIAN MAPPING AGENCY,,,,,,,,
Government Office ,ETHIOPIAN MUSEUMS SUPPORT ASSOCIATION (EMSA),,,,,,,,
Government Office ,ETHIOPIAN NEWS AGENCY,,,,,,,,
Government Office ,ETHIOPIAN OLYMPIC COMMITTEE,,,,,,,,
Government Office ,ETHIOPIAN POSTAL SERVICE,,,,,,,,
Government Office ,ETHIOPIAN PRIVATIZATION & PUBLIC ENTERPRISES SUPERVSING,,,,,,,,
Government Office ,ETHIOPIAN RADIATION PROTECTION AUTHORTY,,,,,,,,
Government Office ,ETHIOPIAN RURAL ENERGY DEV. AND PROTECTION CENTER,,,,,,,,
Government Office ,ETHIOPIAN SCIENCE AND TECHNOLOGY AGENCY,,,,,,,,
Government Office ,ETHIOPIAN SCIENTIFIC EQUIPMENT CENTER,,,,,,,,
Government Office ,ETHIOPIAN SEED ENTERPRISE,,,,,,,,
Government Office ,Ethiopian Somali regional state bereau Of finance & ec,,,,,,,,
Government Office ,ETHIOPIAN SOMALI REGIONAL STATE FINANCE AND ECONOMIC BU,,,,,,,,
Government Office ,ETHIOPIAN SOMALI REGIONAL STATE HEALTH BUREAU,,,,,,,,
Government Office ,Ethiopian Somali regional state irrigation and basin de..,,,,,,,,
Government Office ,ETHIOPIAN TABLE TENNIS FEDERATION,,,,,,,,
Government Office ,ETHIOPIAN TABLE TENNIS FEDERATION,,,,,,,,
Government Office ,Ethiopian Wildlife Consevation Authority,,,,,,,,
Government Office ,ETHIOPIAN WOMEN DEVELOPMENT ASSOCATION,,,,,,,,
Government Office ,FAINANCE AND ECONOMIC DEVELOPMENT BUREAU,,,,,,,,
Government Office ,FEDERAL AUDIIT NORTH,,,,,,,,
Government Office ,Federal Democratic Republic Of Ethiopia Ministry of LND.,,,,,,,,
Government Office ,FEDERAL FIRST INSTANCE COURT KERA,,,,,,,,
Government Office ,FEDERAL HIGER COURT,,,,,,,,
Government Office ,FEDERAL HIGER COURT,,,,,,,,
Government Office ,FEDERAL INLAND BEURO AUTHORITY,,,,,,,,
Government Office ,FEDERAL INLAND REVENUE AUTHORITY,,,,,,,,
Government Office ,FEDERAL INLAND REVENUE AUTHORITY,,,,,,,,
Government Office ,FEDERAL MICRO & SMALL BUSINESS DEVELOPMENT AGENCY,,,,,,,,
Government Office ,FEDERAL SHERES COURT,,,,,,,,
Government Office ,FEDERAL SUPREM COURT,,,,,,,,
Government Office ,FINANCE AND ADMINISTRAION OFFICE,,,,,,,,
Government Office ,FINANCE AND ECONOMY DEVELOPMENT OFFICE,,,,,,,,
Government Office ,FINANCE AND ECONOMY DEVELOPMENT OFFICE,,,,,,,,
Government Office ,FINANCE OFFICE,,,,,,,,
Government Office ,FIRE AND EMERGENCY SERVICES,,,,,,,,
Government Office ,FOGERA WORDA CAPACITY BIULDING OFFICE,,,,,,,,
Government Office ,FOOD SECURITY & DISASTER PREVENTAION OFFICE,,,,,,,,
Government Office ,FRESEWEAT INDUSTRIAL S.C,,,,,,,,
Government Office ,Gambella people,,,,,,,,
Government Office ,Gambella people,,,,,,,,
Government Office ,Gambella people,,,,,,,,
Government Office ,Gambella people,,,,,,,,
Government Office ,Gambella people,,,,,,,,
Government Office ,Gambella people,,,,,,,,
Government Office ,Gambella peoples national regional state Revenues auth... ,,,,,,,,
Government Office ,gambella peoples national regional state justice bureau,,,,,,,,
Government Office ,GEDA INFORMATION TECHNOLOGY COLLAGE,,,,,,,,
Government Office ,GELANA GIDABO BILATE PROJECT,,,,,,,,
