Import,Nebyu Berhan General Importer,091-170-9417,091-170-9417,,,,,,
Import,Nebyu Nesro Kemal,091-162-7125,091-162-7125,,,,,,
Import,nebyu werku,091-337-8879,091-337-8879,,,,,,
Import,Nebyu Fantahun Kidane,091-120-1532,091-120-1532,,,,,,
Import,Nebiyat Dereje Car Import,091-221-3552,091-221-3552,,,,,,
Import,nebged international  bussines plc,011-320-0183,091-210-1199,,,,,,
Import,netefisnhe trading,093-945-2227,093-945-2227,,,,,,
Import,Neima Argaw Bulta,091-162-8274,091-162-8274,,,,,,
Import,NOWA GENERAL TRADING PLC,091-151-4487,091-151-4487,,,,,,
Import,Nejat Jemal Mohammed,091-164-3856,091-151-8686,,,,,,
Import,Negash Abdelie Ahmed,093-003-4194,093-003-4194,,,,,,
Import,Negash adem Hussien,092-031-3002,093-001-4640,,,,,,
Import,neget  computer and  computer acc,011-896-0167,093-010-5997,,,,,,
Import,Netsa Private Limited Compay,011-434-8889,091-122-6589,,,,,,
Import,Nu Trading plc,011-515-9587,011-515-9587,,,,,,
Import,nusa envestment busines plc,091-123-4474,091-191-9346,,,,,,
Import,Nuredin Mohammed sofam,011-550-3925,091-120-4494,,,,,,
Import,nuredin tadu musa,091-147-1166,091-147-1166,,,,,,
Import,nuru ahmed mohamed,091-125-1000,091-125-1000,,,,,,
Import,nuru abrar halil,091-195-0049,091-195-0049,,,,,,
Import,Nuru Omer General Importer,091-106-1706,091-106-1706,,,,,,
Import,NURA IMPORTER,091-125-9137,091-125-9137,,,,,,
Import,Nure Bussiness Creation Plc,091-120-6147,091-120-6147,,,,,,
Import,nur mohammed seid importer,011-439-4185,011-439-4185,,,,,,
Import,Nur & sugeti  Plc,011-551-3925,011-550-4085,,,,,,
Import,Nuru Omer General Import,011-550-4081,091-121-8570,,,,,,
Import,nurhusen hasen ahmed,092-990-1568,092-990-1568,,,,,,
Import,Nehal Mensukhlal Shah,092-025-4460,092-025-4460,,,,,,
Import,nishan efhrem abegaz,091-187-3018,091-187-3018,,,,,,
Import,New Harmony PLC,011-663-8858,091-121-9747,,,,,,
Import,NEW LINE TRADING P.L.C,011-554-1233,091-124-1821,,,,,,
Import,NEYO BIO MEDICAL ENGINEERING,011-155-8500,011-155-8500,,,,,,
Import,Niyala Motors Plc,011-661-1314,011-661-0382,,,,,,
Import,niyala moters,011-661-2711,011-661-3813,,,,,,
Import,Nedoopia Harti Agro Trading PLC,011-639-2121,011-639-2100,,,,,,
Import,Naha PLC,011-440-1829,011-440-1829,,,,,,
Import,nahusenay belay,091-151-8887,091-151-8887,,,,,,
Import,nahus import,011-557-7686,091-120-4500,,,,,,
Import,nahome tasfaye whole sale trading,091-321-0371,091-321-0371,,,,,,
Import,naser mohamed importer,091-169-2831,091-169-2831,,,,,,
Import,NASER MERDATO GENERAL IMPORT,011-279-1834,011-279-1834,,,,,,
Import,naser abdela import,011-348-7140,091-121-2772,,,,,,
Import,nasir hayredin importer,091-122-4398,091-122-4398,,,,,,
Import,Nans Tea & tea Distribution PLC,091-163-4237,091-163-4237,,,,,,
Import,NASSERALLAH GENERAL IMPORTER,011-277-2222,011-277-2222,,,,,,
Import,nasir ishak importer,011-213-5281,091-120-2529,,,,,,
Import,NARMUL GENERAL BUSINESS,011-554-9423,011-554-9423,,,,,,
Import,Nartam trading enterprise,091-309-9563,091-309-9563,,,,,,
Import,NARDOS MENKISN GENERAL IMPORTER AND SALER,091-152-9180,091-152-9180,,,,,,
Import,nardos tsegaye,091-164-8833,091-164-8833,,,,,,
Import,natinal motors corporation plc,011-551-0499,011-551-6144,,,,,,
Import,National Book Store,091-367-8631,091-367-8631,,,,,,
Import,nashcon constaction plc,093-010-9963,093-010-9963,,,,,,
Import,Natnael Tayu,093-003-3579,093-825-7578,,,,,,
Import,Natinayel Wendimu,091-160-5309,091-160-5309,,,,,,
Import,Namo Sake trade & Import,091-150-4876,091-150-4876,,,,,,
Import,nile industrial commercal plc,091-120-7640,091-120-7640,,,,,,
Import,Nile Electric Importer,091-371-3743,091-371-3743,,,,,,
Import,national oil company[ethiopia],011-663-9494,011-663-9494,,,,,,
Import,naji ahemed,093-001-2090,093-001-2091,,,,,,
Import,Nagoya Trading,011-552-5019,091-152-4059,,,,,,
Import,Netco Trading Plc,011-156-0505,091-121-7498,,,,,,
Import,nts internationl plc,091-123-3376,091-123-3376,,,,,,
Import,Neguse Temesgen Fayon,091-120-8546,091-120-4054,,,,,,
Import,Neguse W/mariam Mahderu,091-121-3624,091-121-3624,,,,,,
Import,Nigist Tekle Agaest G/mariam,093-001-1231,091-124-4790,,,,,,
Import,nota computer,091-260-2060,091-197-7747,,,,,,
Import,A L T AGRICULTURAL EQUIPMENT IMPORT,091-263-0427,091-263-0427,,,,,,
Import,A.G.T.A plc,011-434-0991,011-434-0991,,,,,,
Import,A.T.K.F,093-010-0254,093-010-0254,,,,,,
Import,A.A.W IMPORT PLC,091-169-4143,091-169-4143,,,,,,
Import,a m l trading plc,093-599-8868,093-599-8868,,,,,,
Import,ash trading plc,091-125-2634,091-125-2634,,,,,,
Import,ahmern general trading,091-103-6150,091-121-1717,,,,,,
Import,Ahmed seid importer,091-161-9820,091-161-9820,,,,,,
Import,AHEFE PLC,011-277-9634,011-277-9634,,,,,,
Import,AHMEDIN ABDULAZIZ ASSEN,091-320-5578,091-320-5578,,,,,,
Import,Ahmed Husen Importer,091-161-6223,091-161-6223,,,,,,
Import,ahmed mohamed zeyn,091-120-5079,091-120-5079,,,,,,
Import,AHMED MUSTEFA AHEMD IMPORTER,011-277-0382,011-277-0382,,,,,,
Import,AHMED MOHAMED SEID,011-275-5126,011-275-5126,,,,,,
Import,AHEMED SIED,011-684-0056,011-684-0056,,,,,,
Import,AHEMED BERKA HUSSAN,091-114-8340,091-114-8340,,,,,,
Import,ahmed hamid mohamed,011-275-1152,091-120-5233,,,,,,
Import,AHMED ABEBAW FENTIE,093-001-3720,093-001-3720,,,,,,
Import,ahimed abdela importer,091-121-0591,091-121-0591,,,,,,
Import,AHEMD ABEDALA GENERAL IMPORTER AND DISTRIBUTER,011-277-0088,091-116-1075,,,,,,
Import,AHMED ABDERUF GENERAL IMPORT,091-124-5652,091-124-5652,,,,,,
Import,Ahmed Anuar,091-167-2847,091-167-2847,,,,,,
Import,AHMED AWEL AHMEDIN,091-267-7189,091-267-7189,,,,,,
Import,ahmed zeden abdela general importer,011-156-6536,011-156-6536,,,,,,
Import,AHMED DEDEGEBA BELEMA,091-120-6605,091-120-6605,,,,,,
Import,Ahiwat International Importer,091-120-6685,091-120-6685,,,,,,
Import,Ahyan,091-120-9953,091-120-9953,,,,,,
Import,Alehlign Tsige Amere,091-136-2276,091-136-2276,,,,,,
Import,Alemeam Trading PLC,091-120-6673,091-120-6673,,,,,,
Import,alemu kasa,091-114-3160,009-292-1413,,,,,,
Import,Alemitu Cheru Woldie,091-151-4707,091-151-4707,,,,,,
Import,Alemayehu Balcha Dori,011-556-7441,091-160-4038,,,,,,
Import,ALEMAHEHU BIRU IMPORTER,011-275-5649,091-120-4556,,,,,,
Import,Alemayehu Abrham Finishing Materials Import,091-261-7131,091-121-6676,,,,,,
Import,Alemayehu Tsegaye Debella,091-135-0594,091-135-0594,,,,,,
Import,Alem Business Center PLC,011-376-2106,011-372-1060,,,,,,
Import,Alem Negash G/mariam,091-120-8815,091-120-8815,,,,,,
Import,Alem Kahasay Meles Importer,092-990-2392,092-990-2393,,,,,,
Import,Alem Gebremariam Gebremicheal,091-151-7548,091-151-7548,,,,,,
Import,Alemtsehay Import,091-168-9377,091-160-1211,,,,,,
Import,Alet General Business plc,091-122-9558,091-122-9558,,,,,,
Import,alkete p.l.c,011-277-3937,091-121-5292,,,,,,
Import,Alek Ethiopia International Business Import General Commision Agent,011-515-6981,011-515-6981,,,,,,
Import,alewi sultan,091-047-8163,091-263-1209,,,,,,
Import,Alefech Woldomicheal Woldyohanes,011-515-0590,091-120-1024,,,,,,
Import,Alpha Business PLC,011-550-8001,091-121-1096,,,,,,
Import,alerf equ import and export,091-207-5838,091-207-5838,,,,,,
Import,Ali Hussen Kedir,093-000-4059,091-168-7837,,,,,,
Import,ALI HUSSEN GENRAL IMPORTER,011-275-5182,011-275-5182,,,,,,
Import,Ali Mehammed & son,096-219-3432,096-219-3432,,,,,,
Import,Ali Mohammed Kiyar,091-151-8625,091-122-3007,,,,,,
Import,ALI MOHAMEMEDS IMPORT AND EXPORT,011-277-7850,091-120-2447,,,,,,
Import,ALI SALAH ALFARAH,011-277-3613,011-277-3613,,,,,,
Import,ali naser plc,011-156-9937,091-123-6301,,,,,,
Import,ali aragawe,092-065-3181,091-121-0654,,,,,,
Import,ALI ABDULAHI FARAH GENERAL IMPORTER,025-775-4761,025-775-4761,,,,,,
Import,Ali Edreis Shmshe,091-167-2965,091-167-2965,,,,,,
Import,Allied Trading plc,093-676-1250,093-676-1250,,,,,,
Import,ALAYU AFEWORK MULUGETA,091-286-4139,091-286-4139,,,,,,
Import,alight it solution plc,092-992-3042,092-992-3042,,,,,,
Import,alex bearing importer,011-839-1558,091-124-6175,,,,,,
Import,Alex Ethiopia,011-651-7843,091-152-3587,,,,,,
Import,All Hussen,093-001-4296,093-001-4296,,,,,,
Import,al sender plc,091-109-1164,091-109-1164,,,,,,
Import,Al. Sahaba Plc,011-157-9281,091-206-9795,,,,,,
Import,AL BERHE GENERAL TRADING,011-554-7669,011-554-7669,,,,,,
Import,al wheel general bearing trading plc,011-156-7520,011-156-7520,,,,,,
Import,AL Impex Import & Export,011-663-4400,011-663-0451,,,,,,
Import,Alharazi PLC,091-160-6755,091-160-6755,,,,,,
Import,Al-hakim general trading plc,011-662-2076,091-123-4222,,,,,,
Import,alemunium world trading,092-242-4242,092-242-4242,,,,,,
Import,Almaz Import,091-177-2046,091-177-2046,,,,,,
Import,Almaz Kiros General Importer,091-473-1550,091-473-1550,,,,,,
Import,Elmec Engineering Plc,011-466-7556,011-466-7556,,,,,,
Import,almosheky international express,011-618-3717,091-152-3016,,,,,,
Import,AL SAM PLC,011-439-3947,091-317-8599,,,,,,
Import,ALSAED TRADING COMPANY LIMITED,011-277-0414,091-122-1270,,,,,,
Import,ALBAMISHMOUZ,011-156-0415,011-156-0415,,,,,,
Import,altewaba trading p.l.c,011-275-8134,009-112-0538,,,,,,
Import,ALTI GENERAL TRADING HOUSE,011-550-9390,011-550-9390,,,,,,
Import,Ultimate Motors,011-652-0498,011-652-0498,,,,,,
Import,Altaye Trading,011-111-8026,011-111-8026,,,,,,
Import,Alltech Enterprise Plc,011-467-1529,011-467-1529,,,,,,
Import,Al-Aqssa Book Store,011-111-5899,011-111-5899,,,,,,
Import,alchem insurance,011-896-0867,091-139-3872,,,,,,
Import,elkan pure import plc,091-127-9805,091-172-9805,,,,,,
Import,alqwahed brhan,011-551-3948,011-551-3948,,,,,,
Import,Alkyd Resin S.C,091-162-6493,091-162-6493,,,,,,
Import,Alcaf General Trading plc,091-123-4532,091-123-4532,,,,,,
Import,alzana international trading & industry,091-121-4134,091-121-4134,,,,,,
Import,elyget chemical trading,091-305-4090,091-305-4090,,,,,,
Import,ALPHA INTERNATIONAL,011-551-8415,011-551-8415,,,,,,
Import,ALFA GENERAL TRADING PLC,011-466-5745,011-466-5745,,,,,,
Import,Alfays International PLC,091-120-6172,091-120-6172,,,,,,
Import,Alfarag Trading PLC,011-439-4939,011-439-4939,,,,,,
Import,alphacus treding,091-183-3630,091-183-3630,,,,,,
Import,Alfadil,091-139-2432,091-139-2432,,,,,,
Import,amaha mezgebe rental trade of pagers hand phone & other aparatus accessories,091-165-1416,091-165-1416,,,,,,
Import,amel business plc,011-661-1300,091-120-7160,,,,,,
Import,amerti coffee trading plc,091-121-1490,091-121-1490,,,,,,
Import,emebet bogale tesema,091-310-7246,092-990-7694,,,,,,
Import,Amet Import,091-151-9000,091-151-9000,,,,,,
Import,amece,011-646-3311,091-120-3543,,,,,,
Import,amu general importer,094-155-8771,094-155-8771,,,,,,
Import,Ami General Trading,092-257-5454,092-257-5454,,,,,,
Import,AMINA ABDULAHI AHMED,011-155-3586,011-155-8570,,,,,,
Import,aminad mohamed sirag importer,091-182-4888,091-182-4888,,,,,,
Import,amine abdure aman used cars importer,091-163-4224,091-163-4224,,,,,,
Import,amino hasen importer,091-120-5795,091-120-5795,,,,,,
Import,AMINOW TRADING,091-124-4895,091-124-4895,,,,,,
Import,Amicron Engineering plc,011-662-0932,091-151-2703,,,,,,
Import,AMARE PLC,011-663-4049,011-663-4049,,,,,,
Import,amare sbhat importer,091-121-6987,091-121-6987,,,,,,
Import,amare chane importer,011-111-2271,091-120-8249,,,,,,
Import,amarech dema import and export,091-118-5140,091-054-4948,,,,,,
Import,Amar Mavi Trading,091-152-4643,091-120-4192,,,,,,
Import,AMARIS MOTOR HOUSE,011-551-9830,011-551-9830,,,,,,
Import,Amard Trading,091-120-5528,091-120-5528,,,,,,
Import,Amard Trading PLC,011-157-1851,011-157-1850,,,,,,
Import,AMANUEL DRUG STORE,011-551-9150,011-551-9150,,,,,,
Import,Amanuel Teshale Importer,091-163-1942,091-163-1942,,,,,,
Import,amanuel desta importer,091-162-5570,091-162-5570,,,,,,
Import,aman redi,091-120-9429,091-120-9429,,,,,,
Import,aman werake import export,011-157-1422,091-124-2854,,,,,,
Import,Amadius Trading PLC,011-557-0705,091-151-2350,,,,,,
Import,AMRU AHMED GENERAL IMPORTER,011-276-7871,011-276-7871,,,,,,
Import,amrafel trading,091-150-6032,091-150-6032,,,,,,
Import,Ambalay trade & industrial plc,011-155-9612,011-155-9612,,,,,,
Import,Amebay General Trading,091-152-4805,091-152-4805,,,,,,
Import,AMBECO,011-551-1995,011-551-1995,,,,,,
Import,Amce,011-646-3349,011-646-3311,,,,,,
Import,Amdie Befekadu Berehanu,011-275-1933,011-275-3402,,,,,,
Import,amore import plc,091-191-5934,091-191-5934,,,,,,
Import,ASEGED TEREFE G/IMPORTER,011-157-2758,091-162-0091,,,,,,
Import,Asefa Berhe Importer,011-553-6180,091-120-1296,,,,,,
Import,assfa begashaw,091-384-6969,091-384-6969,,,,,,
Import,ASSEFA TESFAY GENERAL IMPORTER,011-554-7866,011-554-7866,,,,,,
Import,Asa Power Trading,093-009-4571,093-009-4571,,,,,,
Import,Asmelash Tekle Importer,091-120-3912,091-120-3912,,,,,,
Import,Asmamaw Debebu,091-115-7143,091-115-7143,,,,,,
Import,ASRAT ABATE GENERAL IMPORTER,011-275-4861,091-123-2087,,,,,,
Import,ASTER TADELE GENERAL IMPORTER,011-213-8898,091-120-5364,,,,,,
Import,Eastgate Trading PLC,011-442-2894,011-442-2895,,,,,,
Import,ASNA TRADING PLC,011-156-5421,011-156-5421,,,,,,
Import,Askual H/Mariam Importer,011-869-3884,093-007-7260,,,,,,
Import,esskendr aweka tadele,011-442-4668,011-442-4668,,,,,,
Import,eskender aberham mamo,093-001-1169,093-001-1169,,,,,,
Import,eskender telahun meleku,091-145-4530,091-145-4530,,,,,,
Import,Askalu Awetehy w/mikal,091-171-6843,091-171-6843,,,,,,
Import,Assewodaf Import,011-550-6795,091-120-4322,,,,,,
Import,ASFAW AMEDE GENERAL IMPORTER,011-275-4395,091-114-5042,,,,,,
Import,asfawu ayele,091-151-5962,091-151-5962,,,,,,
Import,mesfine zerihun,092-541-4122,092-061-8458,,,,,,
Import,Aram Sarafian,011-551-5257,011-551-5257,,,,,,
Import,AREGASH ASFAW G/HANNA,091-370-8676,091-370-8676,,,,,,
Import,AREGASH ZEGEYE KELKAY,091-143-0823,091-143-0823,,,,,,
Import,AREGAWI HAILU GENERAL IMPORTER,011-466-5778,011-466-5778,,,,,,
Import,AREGAWI AREAWI G/MARIYAM,091-151-6593,091-151-6593,,,,,,
Import,Aram Saraflan Trading Plc,011-557-3092,011-557-3089,,,,,,
Import,ARAGESA TRADING PLC,091-124-2844,091-124-2844,,,,,,
Import,ARAGAW MARU AHMED,091-371-8927,091-371-8927,,,,,,
Import,rg partner plc,011-551-1918,011-551-1918,,,,,,
Import,R.T Oda Plc,011-275-5247,011-275-5247,,,,,,
Import,ARTIC REFRIGERATION PLC,011-550-4664,011-550-4664,,,,,,
Import,ARAYA KAHSSAY BERHE,091-342-7048,091-342-7048,,,,,,
Import,ARAYA GIDEY KASSA,091-150-9230,091-150-9230,,,,,,
Import,Ardungie Trading,093-003-5267,093-003-5267,,,,,,
Import,Arduneja Trading Plc,011-320-3738,091-121-7925,,,,,,
Import,ARDIBOO BROTHERS ALLANCE TRADING,091-431-3468,091-431-3468,,,,,,
Import,asherek temim,091-121-8735,091-121-8735,,,,,,
Import,eshetu and mesfen service partnership,011-558-0588,091-321-3261,,,,,,
Import,ashenafi textile importer,091-114-4733,091-114-4733,,,,,,
Import,Ashenafi Gebre Abadi,096-693-5868,096-693-5868,,,,,,
Import,Ashute Yonas,091-317-9234,091-317-9234,,,,,,
Import,AHIM NURU JERU  PLC,011-439-2202,011-439-2202,,,,,,
Import,Abera Lemma Importer,091-059-5326,091-180-3282,,,,,,
Import,abebe tlahahun general importer,011-558-5015,011-558-5015,,,,,,
Import,ABEBE LAKEW WOLDESEMAYAT,091-123-2103,091-123-2103,,,,,,
Import,ABEBE MELKA DUGBA,091-161-5396,091-161-5396,,,,,,
Import,Abebe Wubshet Importer,091-121-7486,091-163-8891,,,,,,
Import,ABEBE G/MICAKEL GENERAL IMPORT,091-152-7550,091-835-0072,,,,,,
Import,ABEBE GEBREMEDHIN AMBAFERSE,091-162-1196,091-162-1196,,,,,,
Import,ABEBE GETACHEW ABEBE,091-166-4650,091-166-4650,,,,,,
Import,ABEBE GETYE BENEBERU,091-110-6800,091-110-6800,,,,,,
Import,ABEBE TSEGAYE BEYENE,091-279-1112,091-279-1112,,,,,,
Import,abebech ishetu aka,091-151-6666,091-151-6666,,,,,,
Import,ABEBA ABREHA BIYADIGLIGN,091-199-1257,091-199-1257,,,,,,
Import,abeba machinery rent importer,011-466-7553,091-122-2731,,,,,,
Import,ababa geday trading,011-442-0323,011-442-2032,,,,,,
Import,abedela kemal hassen,091-145-8549,091-145-8549,,,,,,
Import,abedela keder nuri,091-121-4757,091-121-4757,,,,,,
Import,abedul haji nesro,091-133-2068,091-133-2068,,,,,,
Import,abedul basit yemam abu,091-123-4669,091-123-4669,,,,,,
Import,abedurazk sani mohamed,092-132-7745,092-132-7745,,,,,,
Import,abdu keder hamid shefa,091-166-9275,091-166-9275,,,,,,
Import,Abjeb Moteres Assembling,011-850-3567,091-140-7462,,,,,,
Import,Abulkhase plc,091-102-7129,091-141-3434,,,,,,
Import,abdul jewad abubeker mohamed,011-126-3089,091-120-6679,,,,,,
Import,Abubeker Mohammed,011-275-0087,011-275-0087,,,,,,
Import,abubeker mustefa abdella,093-007-8587,093-007-8587,,,,,,
Import,ABUBKER MOHAMMED ABDELA,091-151-7363,091-151-7363,,,,,,
Import,ABUBEKER SHIFA HUSSAIN,091-121-7149,091-121-7149,,,,,,
Import,abubeker hsifa husen,091-125-1319,091-125-1320,,,,,,
Import,abas mohammed eberahim,011-557-7838,091-150-6061,,,,,,
Import,abas denur hameza,091-125-1715,091-125-1715,,,,,,
Import,abate import and export,011-663-2196,011-663-2186,,,,,,
Import,abane general trading,011-553-1488,011-550-5880,,,,,,
Import,abay teshoma yazew,091-151-7917,091-151-7917,,,,,,
Import,Abay weldegiorgis,091-122-7976,091-122-7976,,,,,,
Import,ABAY BUILDING MATERIALS,011-416-2647,011-416-2647,,,,,,
Import,Abaynesh istifanos,091-122-9382,091-122-9382,,,,,,
Import,abadir way international business plc,011-662-0678,093-000-3986,,,,,,
Import,Abel Hailu,091-398-4951,091-398-4951,,,,,,
Import,ABEL ALEMAYEHU TABOR,091-188-4908,091-188-4908,,,,,,
Import,Abel Kinfe General Importer,091-111-9311,091-111-9311,,,,,,
Import,Abel DAniel Redi Importer,091-348-9001,091-348-9001,,,,,,
Import,ABEL GIDEY G/MARIAM,091-167-0079,091-167-0079,,,,,,
Import,Abel General Trading,093-970-1991,093-970-1991,,,,,,
Import,ABEL FANTAYE YEHDEGO,091-120-0539,091-120-0539,,,,,,
Import,Abiex Drug Import & Wholesaler,011-645-7862,011-645-7862,,,,,,
Import,Abherdin Hussen Ibrahim,091-123-0546,091-123-0546,,,,,,
Import,Ablante import,091-151-5801,091-123-2007,,,,,,
Import,Abelante trading PLC,091-123-2007,091-151-5801,,,,,,
Import,Abreham Abay Importer,091-152-2189,091-152-2189,,,,,,
Import,abreham workeneh gebre,093-003-4065,093-003-4065,,,,,,
Import,abrham megistu,091-187-3087,091-187-3087,,,,,,
Import,Abrham Meteke Wood Work,091-152-9220,091-152-9220,,,,,,
Import,Abrham Serahbizu Eshete,091-168-9355,091-168-9358,,,,,,
Import,elias abrar  car importer,011-259-2425,011-259-2425,,,,,,
Import,Abrham adebeb woldemecael,091-124-5534,093-010-5985,,,,,,
Import,abrham kora,091-112-6380,091-112-6380,,,,,,
Import,Abrtant Tradsing PLC,011-515-9798,011-515-9798,,,,,,
Import,abenet shewangezaw manifacteor,011-471-2871,091-142-1988,,,,,,
Import,Abinet Shewangizaw Importer,011-471-2871,011-471-2898,,,,,,
Import,ABCO MARKETING AND DISTRIBUTION PLC,011-515-5597,011-515-5597,,,,,,
Import,abiye ayele,091-122-3043,091-122-3043,,,,,,
Import,abiy ejigu beyene,091-151-7002,091-151-7002,,,,,,
Import,ABDELLA HUSSEIN COLOR LAB PLC,011-515-5614,011-515-5614,,,,,,
Import,Abdela mohamed ibrahim,091-121-0305,091-121-0305,,,,,,
Import,ABDELA SHUKRE ZEYNE,091-180-0336,091-180-0336,,,,,,
Import,ABEDELA SHIFA GENERAL IMPORTER,011-552-3001,011-552-3001,,,,,,
Import,ABDERKADIR TAREKE MEHAMEDESEID,091-153-4780,091-153-4780,,,,,,
Import,ABDU MAERUF BESHIR,091-177-5876,091-177-5876,,,,,,
Import,abdulahim ahmed general importer,011-157-0102,091-122-4464,,,,,,
Import,abdullah hassen clor labratori,011-515-5601,091-120-4837,,,,,,
Import,ABDULAZIZ FARIS SULIMAN,091-146-7070,091-146-7070,,,,,,
Import,abedulaziz mohamed jemal,091-162-6683,091-162-6683,,,,,,
Import,Abdulaziz Muhdin Importer,091-122-0273,091-122-0273,,,,,,
Import,ABDULAZIZ RESHID HUSSEIN,091-103-0303,091-103-0303,,,,,,
Import,abedulaziz shemesu mustefa,091-170-6767,091-170-6767,,,,,,
Import,abdulazim mohamed general trading,011-663-5613,011-663-7414,,,,,,
Import,abdulafiz juhar importer,091-179-5556,091-179-5556,,,,,,
Import,abdul aziz osman importer,091-162-2785,091-162-2785,,,,,,
Import,abdulkerim  zemed importer,091-121-4882,091-121-4882,,,,,,
Import,ABDUL  JEWAD abubeker general importer,011-157-8601,091-120-6676,,,,,,
Import,ABDULHAMID MOHAMED,091-125-9346,091-125-9346,,,,,,
Import,Abdulhakim Hossen Good Sheno Butter Importer,091-134-3888,091-134-3888,,,,,,
Import,abdulhafiz shemsu abdulaziz,091-179-8077,091-179-8077,,,,,,
Import,ABDULHAFIZ SURUR MAHAMUD,091-126-4683,091-126-4683,,,,,,
Import,abdulmalik sheefu importer,091-163-3386,091-163-3386,,,,,,
Import,Abdulmejid Husen Importer,091-315-6852,091-315-6852,,,,,,
Import,ABDULSEMED ALI ENDRIS,091-121-1876,091-121-1876,,,,,,
Import,ABDULSETAR ABOUBAKER MOHAMMED,091-120-0705,091-120-0705,,,,,,
Import,abdulsmeds ibrham,011-111-1526,091-175-2734,,,,,,
Import,ABDUREZAK TAKELE IMPORTER,011-126-3670,009-219-8707,,,,,,
Import,ABDULSHUKUR SHAFI BUSHIR,091-120-3611,091-120-3611,,,,,,
Import,ABDULKADIR HASSEN DESTA,011-277-9654,011-277-9654,,,,,,
Import,ABUDULKADIR MOHAMED BRIHAN ABDU,091-124-9669,091-124-9669,,,,,,
Import,abdulber jemal kedir,091-164-7732,091-164-7732,,,,,,
Import,abdulkerim mohamed habib,091-151-7959,091-151-7959,,,,,,
Import,Abdulkadir Hussen Importer,091-199-0322,091-199-0322,,,,,,
Import,Abdulkadir Mohammed Adi,011-833-6969,011-833-6969,,,,,,
Import,??????? ???? ?????,091-164-4037,091-164-4037,,,,,,
Import,Abdulwahar Kabir Trading PLC,011-275-5222,091-152-4359,,,,,,
Import,ABDULJELIL TEMAM MEHAMED,091-120-5764,091-120-5764,,,,,,
Import,ABDULJELIL AREB BEDRU,091-168-6799,091-168-6799,,,,,,
Import,abduljewad,011-371-5193,091-120-6670,,,,,,
Import,ABDULJEWAD WAKO,091-175-0751,091-175-0751,,,,,,
Import,abdulfeta hame,091-124-0522,091-124-0522,,,,,,
Import,ABDULFETA SULTAN DARGE,091-150-5764,091-150-5764,,,,,,
Import,ABDULFTHA AMAN REDI,091-169-9586,091-169-9586,,,,,,
Import,ABDUSELAM ANWAR HELIL,092-142-6659,092-142-6659,,,,,,
Import,Abdurahman Mohamed Importer,011-372-7755,091-166-4962,,,,,,
Import,Abdurahman Import,091-121-2655,091-120-6769,,,,,,
Import,Abdurahman Ibrahim Auto Soare Part Importer,091-123-2250,091-146-8170,,,,,,
Import,abdurehim ali,091-124-6391,091-124-6391,,,,,,
Import,ABDURAZAK MOHAMMED KIMO,091-330-4115,091-330-4115,,,,,,
Import,ABDREZAK BARGICHO IBRAHIM,093-010-5331,093-010-5332,,,,,,
Import,ABDURAZAK WELI SABIR,091-309-1393,091-309-1393,,,,,,
Import,ABDURAHIM SIRAGE ABEDU,091-150-5790,091-150-5790,,,,,,
Import,ABDURAHMAN MOHAMMED ALI,091-177-0378,091-177-0378,,,,,,
Import,ABDURAHEMAN MOHAMMED YEMAME,091-182-7887,091-182-7887,,,,,,
Import,ABDURAHMAN SANI AHMED,091-117-5378,091-117-5378,,,,,,
Import,abdurahman ali tesema,091-014-1931,091-014-1931,,,,,,
Import,ABDURAHMAN ABDULLAHI YONIS,091-156-5948,091-156-5948,,,,,,
Import,abdurahman edris ahmed,011-276-3338,091-121-2655,,,,,,
Import,ABDURAHMAN IDRIS AHMED,091-122-4740,091-122-4740,,,,,,
Import,ABDURAHMAN JEMAL AHMED,091-122-2219,091-122-2219,,,,,,
Import,ABDURAHIME SALO KEMAL,091-131-6931,091-131-6931,,,,,,
Import,Abdurazak Legese plc,091-136-8844,091-136-8844,,,,,,
Import,ABDURAZAQ ABERAR MOHAMED,091-116-0388,091-116-0388,,,,,,
Import,ABDUKERIM SEISD YASSIN,091-369-2999,091-369-2999,,,,,,
Import,ABDUDIN JEMAL AWEL,091-121-6066,091-121-6066,,,,,,
Import,ABDULJLAL MOHAMMED OMER,011-111-0388,011-111-0388,,,,,,
Import,ABDI ABDUREHIM AHMED,092-092-2290,092-092-2290,,,,,,
Import,ABDI MUSTEFA AHMED,091-134-0482,091-134-0482,,,,,,
Import,ABDI JEMAL MOHAMED,091-163-5670,091-163-5670,,,,,,
Import,ABDI JEMAL AHIMED,091-151-6717,091-151-6717,,,,,,
Import,Abdosh International Trade,011-442-1826,011-442-1826,,,,,,
Import,ABDILHADI HASSEN BESHIR,091-263-2203,091-263-2203,,,,,,
Import,ABDULSMED BEDEWI HABIB,091-294-2400,091-294-2400,,,,,,
Import,ABDILSHEKUR JEMAL MUDESIR,091-174-9250,091-174-9250,,,,,,
Import,abdosh international trading,011-550-4973,091-121-9204,,,,,,
Import,ABOSEMEG IMPORT INDUSTRY PLC,091-145-0635,091-145-0635,,,,,,
Import,Abokker Trading,011-551-9252,091-151-6382,,,,,,
Import,abocare trading plc,011-551-0633,091-120-0236,,,,,,
Import,Atdem tradng plc,092-332-8949,092-332-8949,,,,,,
Import,ATATE safty and security,011-829-0154,092-099-0567,,,,,,
Import,etaferaw terafe,091-011-3564,091-144-5096,,,,,,
